1201082,1201,Somolo - Molo,1.02069,97.6656625
1201130,1201,Hiliduho,1.2493425,97.5355555
1201131,1201,Hili Serangkai,1.1776572,97.606
1201132,1201,Botomuzoi,1.1730878,97.5355555
1202010,1202,Batahan,0.396003,99.141617
1202011,1202,Sinunukan,0.4630596,99.2120593
1202020,1202,Batang Natal,0.7056474,99.4117197
1202021,1202,Lingga Bayu,0.6123383,99.2563859
1202022,1202,Ranto Baek,0.5373939,99.389511
1202030,1202,Kotanopan,0.6488335,99.745565
1202031,1202,Ulu Pungkut,0.555439,99.7678687
1202032,1202,Tambangan,0.695803,99.6452714
1202033,1202,Lembah Sorik Marapi,0.7333598,99.6007348
1202034,1202,Puncak Sorik Marapi,0.6772199,99.5784754
1202040,1202,Muara Sipongi,0.6112169,99.8794744
1202041,1202,Pakantan,0.5272811,99.890643
1202050,1202,Panyabungan,0.874139,99.6118667
1202051,1202,Panyabungan Selatan,0.7522533,99.5339744
1202052,1202,Panyabungan Barat,0.8274468,99.4894972
1202053,1202,Panyabungan Utara,0.9213946,99.5339744
1202054,1202,Panyabungan Timur,0.7798525,99.7678687
1202055,1202,Huta Bargot,0.8839754,99.4450439
1202060,1202,Natal,0.7248949,99.1677572
1202070,1202,Muara Batang Gadis,0.969705,99.1013498
1202080,1202,Siabu,1.0252756,99.4783816
1202081,1202,Bukit Malintang,0.9778694,99.5562219
1202082,1202,Naga Juang,0.940476,99.4450439
1203010,1203,Batang Angkola,1.2153324,99.2563859
1203011,1203,Sayur Matinggi,1.1393229,99.3007367
1203012,1203,Tano Tombangan Angkola,1.0137277,99.3922868
1203070,1203,Angkola Timur,1.4815822,99.3451118
1203080,1203,Angkola Selatan,1.3297254,99.1677572
1203090,1203,Angkola  Barat,1.4061329,99.1234795
1203091,1203,Angkola Sangkunur,1.368332,99.0349977
1203100,1203,Batang Toru,1.5592261,99.0792263
1203101,1203,Marancar,1.516667,99.166667
1203102,1203,Muara Batang Toru,1.3688314,98.9024603
1203110,1203,Sipirok,1.616009,99.2342196
1203120,1203,Arse,1.7114104,99.3451118
1203160,1203,Saipar Dolok Hole,1.8456947,99.4117197
1203161,1203,Aek Bilah,1.9800866,99.5228528
1204010,1204,Pinang Sori,1.5720222,98.8886672
